message,default label,default score,camembert label,camembert score
Bonne nouvelle du jour ,POSITIVE,0.6689,POSITIVE,0.8487
"Cool on va faire Noël en Belgique !!! Je suis contente pour toi
",POSITIVE,0.9991,POSITIVE,0.8922
"Ouais c'est cool !
",POSITIVE,0.9986,POSITIVE,0.9262
"Ah super
",POSITIVE,0.9885,POSITIVE,0.9614
"Roh ya tous les community !!
Et les zinzins de l’espace mdr
",NEUTRAL,0.51,NEUTRAL,0.5925
"C’est quoi les community
",POSITIVE,0.9199,NEUTRAL,0.5472
"Oui les zinzins de l espace et la maison de papier !!
",NEUTRAL,0.6338,NEGATIVE,0.7093
"C’est une série, pas sûr que tu aimes Maman, tu peux tester
Mais j’avais adoré (elle est finie)
",POSITIVE,0.9479,POSITIVE,0.9424
"J’attends d’être confinée 😂😂😂
",POSITIVE,0.7475,NEGATIVE,0.7152
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Ha ca y est, confinement renouvelé jusqu’au 15 Avril en France
Jusqu’au 19 Avril en Belgique (ce qui était déjà prévu par mon université)
",NEGATIVE,0.9085,NEUTRAL,0.5141
"Ah ben ca va etre long
",NEGATIVE,0.954,NEGATIVE,0.9782
"Haha je regarde pour m’acheter Rocket League ^^
Si ça te dit
",NEGATIVE,0.9408,POSITIVE,0.7298
"Ça va coûter cher ce confinement !!!!
",NEGATIVE,0.9272,NEGATIVE,0.8792
"En Belgique ils considèrent une perte de 4 Milliard par semaine en confinement
",NEGATIVE,0.7207,NEUTRAL,0.5512
"Purée c’est énorme
",POSITIVE,0.9953,POSITIVE,0.9465
"/
",NEGATIVE,0.7566,POSITIVE,0.7495
"Ah oeeee chaud
",NEGATIVE,0.8874,POSITIVE,0.9606
"Oui mais peut on jouer ensemble ?
",NEGATIVE,0.9325,NEUTRAL,0.5246
"Je vérifie avant d’acheter, voir si PC / PS4 c’est compatible
Enfin je regarderai demain parce que j’ai des trucs à finir ce soir
",NEUTRAL,0.5422,NEGATIVE,0.6854
"Ok pas de sushis je regardais justement
Appriori c est possible !!
",POSITIVE,0.9952,NEUTRAL,0.5541
"Ha bah super, je regarde demain
",NEGATIVE,0.9722,POSITIVE,0.954
"Ca marche
",POSITIVE,0.9613,POSITIVE,0.8572
"Ils ont accordé l’appartement qu’on a visité trop contente
",POSITIVE,0.7372,POSITIVE,0.8147
"Ha super!
Tu déménageras après le confinement du coup?
",NEGATIVE,0.9913,POSITIVE,0.7502
"Ils me gardent l’appartement et oui après le confinement
",NEGATIVE,0.8098,NEUTRAL,0.5596
"Bah cool, c’est ça de moins à se soucier
C’est celui pas loin du McDo ?
",NEUTRAL,0.5897,NEUTRAL,0.6314
"Heureusement la pharmacie mutualiste me garde jusqu’à fin avril
",POSITIVE,0.6693,NEUTRAL,0.6019
"Non
",NEGATIVE,0.9891,NEUTRAL,0.6362
"Non c’est le premier
",NEGATIVE,0.991,NEUTRAL,0.6041
"Il était où déjà ?
",NEGATIVE,0.9319,NEGATIVE,0.7209
"Mais le cadre est plus joli
",POSITIVE,0.9284,NEGATIVE,0.7103
"(Elle va me parler de rond point)
",POSITIVE,0.77,NEUTRAL,0.5392
"Difficile à expliquer après le rond point
",NEGATIVE,0.9854,NEGATIVE,0.7673
"Hahahahah je le savais !
",POSITIVE,0.9709,POSITIVE,0.8012
"Regarde 29 avenue de l’Europe
",POSITIVE,0.9716,NEUTRAL,0.612
"Ok
Ha oui je vois, j’ai vu les photos sur Google Maps ça a l’air super sympa comme quartier
",NEUTRAL,0.6309,POSITIVE,0.9058
"Oui c’est agréable mieux que celui près de Mac do
",NEGATIVE,0.9594,POSITIVE,0.7639
"Vous voulez faire quelques jeux de société ce soir ?
",NEGATIVE,0.8795,NEUTRAL,0.5384
"Oui avec plaisir on mange et on t’appelle ça va?
",NEGATIVE,0.8982,POSITIVE,0.9219
"Oui je me fais à manger aussi
",POSITIVE,0.828,POSITIVE,0.7007
"Ça marche à tout à l’heure
",POSITIVE,0.942,NEUTRAL,0.6568
"Ca marche
Maman prepare le gratin pour demain midi et on arrive
",POSITIVE,0.7938,NEUTRAL,0.6614
"Ok vous me dites, moi je suis prêt
",POSITIVE,0.9541,NEUTRAL,0.6552
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Y’a trop de monde connecté mais on peut toujours Skype ou faire les dessins
",POSITIVE,0.8271,NEGATIVE,0.7016
"On t appelle sur skype
",POSITIVE,0.9404,POSITIVE,0.8042
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Tu veux skyper ce soir ?
",POSITIVE,0.7971,NEUTRAL,0.5754
"Oui pourquoi pas, voulez faire des jeux ?
",NEGATIVE,0.8751,POSITIVE,0.7297
"Azy, et oui carrément. On t’appelle après manger
",NEUTRAL,0.6575,POSITIVE,0.6671
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Skype?
",NEGATIVE,0.9701,NEGATIVE,0.6672
"Yes
",POSITIVE,0.9998,POSITIVE,0.8832
"Disney + est arrivé en france
",POSITIVE,0.9987,POSITIVE,0.8599
"Allez abonné toi pour tout le monde on te remboursera
Tu as été payé ?
",NEGATIVE,0.9413,NEUTRAL,0.5971
"Pas encore le 9 ou le 10 la paye
C est 69.99 euros a l année ou 6.99 euros par mois et y a une semaine de gratuit . Et j ai lu sur internet on pourra avoir 4 ecrans simultané je crois
",NEGATIVE,0.9284,POSITIVE,0.7533
"Ça va c’est pas cher
",POSITIVE,0.9654,NEUTRAL,0.5466
"Oui
Bon allez je m inscris alors le pauvre pierre il va devoir attendre
",POSITIVE,0.7477,NEGATIVE,0.8187
"Pourquoi
",POSITIVE,0.986,NEGATIVE,0.7076
"Ben c est pas encore dispo en belgique je crois
",POSITIVE,0.692,POSITIVE,0.6713
"Donc on partage tous les deux 4 euros moi et 3 toi pour tout le monde ça va?
",NEGATIVE,0.9067,NEUTRAL,0.5286
"J ai rien compris
",NEUTRAL,0.6448,NEGATIVE,0.9802
"Ben je te rembourse 4 euros par mois
",NEGATIVE,0.7667,NEUTRAL,0.5996
"Elle paie 4, tu paies 3
C’est vrai que la phrase était pas super claire
",POSITIVE,0.8701,NEUTRAL,0.6087
"Il arrive quand belgique ? Pierre tu sais ?
",NEGATIVE,0.9012,POSITIVE,0.7736
"Pas de date précise mais fin de l’été
Par contre je peux peut être regarde avec un VPN
Je testerai ce soir
",POSITIVE,0.8276,NEUTRAL,0.508
"Moi je m’étais bien comprise😂😩😩
",NEUTRAL,0.6401,POSITIVE,0.8175
"Ok dac
Bon si tu veux maman donc je prend pas a l année ? Mais au mois
",NEUTRAL,0.6404,NEUTRAL,0.5486
"C’est moins cher à l’année, je peux participer même si je l’ai que plus tard
",POSITIVE,0.7649,POSITIVE,0.6962
"Bon prends le à l’année et je te rembourse ça marche
",POSITIVE,0.9012,NEGATIVE,0.6857
"Oui ca fait 5.8 au mois si on prend a l année donc 2 euros chacun si on partage lol
Avec pierre
",NEGATIVE,0.9608,POSITIVE,0.7855
"Ca fait 23 chacun et un 24 si on paie tout
J’te file 24
",NEGATIVE,0.8265,NEUTRAL,0.6031
"Je m abonne on verra les details apres ;)
",POSITIVE,0.928,POSITIVE,0.717
"Je marche c’est moi qui file 24 avec mon second job!!!!
",POSITIVE,0.939,NEUTRAL,0.5843
"Ok 👍
",POSITIVE,0.9981,POSITIVE,0.7146
"Purée pourquoi je suis pas confinée
",POSITIVE,0.9785,NEGATIVE,0.7766
"Hahaha
C’est ça d’être essentielle Maman
",POSITIVE,0.7177,POSITIVE,0.9023
"C est bon voici les identifiants
",POSITIVE,0.9278,POSITIVE,0.6672
"@33777703858 ça peut t’intéresser
",NEGATIVE,0.981,POSITIVE,0.7318
"Ils sont où ?
",NEGATIVE,0.9559,NEGATIVE,0.7169
"Donc mon adresse mail Et le mot de passe : Confinement2020!
",NEGATIVE,0.9815,POSITIVE,0.7228
"Hahaha
",POSITIVE,0.8918,POSITIVE,0.8445
"Mdr
Kethiel est très occupée elle fait les cartons!!!!
",POSITIVE,0.9785,NEUTRAL,0.6514
"Ha oui c’est vrai
",NEGATIVE,0.8894,POSITIVE,0.7837
"😊😊
30 saisons des simpsons  on va pas s en sortir lol
",NEGATIVE,0.9602,NEGATIVE,0.7275
"J’ai hâte
",NEGATIVE,0.9988,POSITIVE,0.9781
"Tu m etonnes
",NEUTRAL,0.5226,POSITIVE,0.7036
"J’espère pour toi que tu pourras y avoir accès même si c’est pas en Belgique
",POSITIVE,0.9668,POSITIVE,0.8361
"Je cree des profils vous les modifirais a votre guise
",NEGATIVE,0.9347,POSITIVE,0.7443
"Super ! Tu vas commencer les Simpsons ?
",NEGATIVE,0.9386,POSITIVE,0.9329
"Ben pas tout de suite mais c est prevu de les regarder j ai du boulot en plus
",POSITIVE,0.9259,NEUTRAL,0.5159
"Ça marche chez moi j’ai l’impression
Yes ça marche !!!
Y’a tellement de truc, va me falloir une année sabbatique
",POSITIVE,0.8799,POSITIVE,0.8037
"C est ca mdr
",NEGATIVE,0.8393,NEUTRAL,0.6088
"Comme je suis contente que ça marche pour toi Pierre ❤️
Est ce qu’on pourra quand même jouer ce soir ?
",NEGATIVE,0.8389,POSITIVE,0.824
"Oui on Skypera à 3
",NEGATIVE,0.9429,NEUTRAL,0.6009
"Ben oui bien sur mdr
",NEUTRAL,0.6574,POSITIVE,0.7646
"Je t’ai fait le virement Nico
",NEUTRAL,0.6639,NEUTRAL,0.54
"Ok merci
",POSITIVE,0.9964,POSITIVE,0.8042
"Quel rapide ce Pierre
",POSITIVE,0.9224,POSITIVE,0.7346
"Comme ça j’oublie pas
",POSITIVE,0.9793,POSITIVE,0.815
"Je le ferai ce soir Nico
",POSITIVE,0.9728,NEUTRAL,0.5367
"Pas de soucis
Vous savez j ai pas encore payer on a 7 jours gratuit ;)
",NEUTRAL,0.5328,POSITIVE,0.7896
"C’est fait comme ça
",POSITIVE,0.9511,POSITIVE,0.7399
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"J’ai fait mon attestation de sortie sur mon téléphone mais comment je fais pour la sauvegarder
",NEUTRAL,0.5565,NEUTRAL,0.5981
"Ca la telecharge elle est sauvegarder mais apres sur iphone t as un gestionnaire de fichiers ?
",NEGATIVE,0.9293,NEUTRAL,0.6629
"T’as un truc qui s’appelle dossier non ?
Un petit dossier bleu, les fichiers sont dedans
",NEGATIVE,0.9692,NEUTRAL,0.522
"J’en sais rien attends je regarde
",POSITIVE,0.9855,NEUTRAL,0.6631
"Comme ça
",POSITIVE,0.9906,POSITIVE,0.7679
"J’ai des téléchargements dans ce truc mais quand je clique dessus il me met Maitre Gims
",NEGATIVE,0.6811,NEGATIVE,0.6671
"Hahaha
",POSITIVE,0.8918,POSITIVE,0.8445
"C’est pas drôle
",NEGATIVE,0.7976,NEGATIVE,0.9942
"Je connais pas l’application
",POSITIVE,0.9753,NEUTRAL,0.5998
"Ahahah mais tu as fait generer l attestation sur le site ?
",NEGATIVE,0.9619,NEGATIVE,0.7297
"Quand t’as rempli l’attestation, il se passe quoi après ?
",NEGATIVE,0.9863,NEGATIVE,0.7332
"Oui
Rien
",POSITIVE,0.9864,NEGATIVE,0.9694
"Attends je t’envoie une vidéo
Tu remplies où l’attestation ?
",NEGATIVE,0.9408,NEUTRAL,0.5754
Sur https,POSITIVE,0.753,POSITIVE,0.7775
"J’étais bien sur ce site mais je sais pas valider
",POSITIVE,0.9218,NEUTRAL,0.5668
"Ben tout en bas y a marquer generer attestation ...
Generer mon attestation xd
",NEUTRAL,0.6492,NEGATIVE,0.6868
"Oui mais après elle va où pour la montrer aux flics
",NEUTRAL,0.613,NEUTRAL,0.6231
"Tiens fais ça
",NEGATIVE,0.884,NEUTRAL,0.5671
"Ben normalement dans le dossier bleu que pierre ta dit dans la section telechargement ou download
",NEGATIVE,0.7236,POSITIVE,0.7702
"Et ce sera dans dossier dont je te parlais tout à l’heure
Il se sauvegarde pas automatiquement j’ai l’impression
",NEGATIVE,0.9073,NEUTRAL,0.6505
"Ah ok
C est ca d avoir un iphone
",NEUTRAL,0.6417,NEUTRAL,0.6542
"Ha merde on voit pas sur la vidéo
",POSITIVE,0.8429,NEGATIVE,0.9355
"Ben oui mais tout à l’heure il y avait Maitre Gims dedans
",NEGATIVE,0.699,NEUTRAL,0.6118
"Tu peux m’appeler avec un autre tél maman ?
Ou Skype ?
",NEGATIVE,0.9651,POSITIVE,0.7058
"Ben là je suis au boulot on verra ce soir
",POSITIVE,0.9151,NEGATIVE,0.7438
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"J’ai trouvé un petit bac en ligne
",POSITIVE,0.9355,NEUTRAL,0.5938
"Ah ça c’est cool
On mange je finis de préparer le repas pour demain et on arrive ça va?
",NEGATIVE,0.7705,POSITIVE,0.7512
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"Oui nickel
Donner moi vos skype
",POSITIVE,0.7369,POSITIVE,0.959
"pierre.marighetto
",POSITIVE,0.9668,POSITIVE,0.7453
"domiguolo
",NEUTRAL,0.6607,POSITIVE,0.7102
"Ok je vous ai fait salut pour que vous m acceptiez ...
",POSITIVE,0.9567,NEUTRAL,0.5105
"Je suis prête
",NEGATIVE,0.7142,POSITIVE,0.8875
"J ai recu mon bulletin de paye
Ils m'ont mis en chomage partielle mais complete le reste
",NEGATIVE,0.9635,NEGATIVE,0.8395
"Ha bah c’est cool !
",POSITIVE,0.9965,POSITIVE,0.932
"Oui je je touche mon salaire minimum
",POSITIVE,0.8326,NEUTRAL,0.5646
"Bon ça va
",POSITIVE,0.9838,NEGATIVE,0.9243
"23° à Mons aujourd’hui
C’est beaucoup plus agréable pour aller courir
",POSITIVE,0.9676,NEUTRAL,0.5812
"Cool
Moi j’ai pris l’air aussi aujourd’hui
Il fessait gvvvv beau ça m’a fait trop du bien
",POSITIVE,0.9722,POSITIVE,0.9727
"Ha c’est bien
C’est bon pour le moral
",NEUTRAL,0.6305,POSITIVE,0.9193
"Yes
Recevoir son colis Showroom privée aussi c’est très bon pour le moral 😁
",POSITIVE,0.9469,POSITIVE,0.9614
"Hahaha
",POSITIVE,0.8918,POSITIVE,0.8445
"C’est vrai que ce soleil ça donne du baume au cœur
Et profitons en ça va pas durer
En tous cas ici on se croirait en plein été
Alors Nico la poste?
",NEGATIVE,0.9649,POSITIVE,0.832
"Le beau temps va pas durer ?
",NEGATIVE,0.9705,NEGATIVE,0.7038
"C’est ça samedi il pleut et dimanche et lundi pourri ici en tous cas
",NEGATIVE,0.9252,NEGATIVE,0.95
"Ah ok, nous ça a l’air de durer un peu plus longtemps
",NEGATIVE,0.9818,NEGATIVE,0.8106
"Alors on en reparlera ce week-end mais avec Thibaut ça a l’air reparti
",NEGATIVE,0.8638,NEUTRAL,0.5105
"Ah oui ? Comment ça se fait ?
",NEGATIVE,0.9707,NEGATIVE,0.6881
"Ben la troisième pharmacie du bled c’est mise sur le coup je te raconterai
",NEGATIVE,0.924,NEUTRAL,0.6333
"Rohlala c’est Monopoly dans ce bled
",NEGATIVE,0.9717,NEGATIVE,0.6758
"C’est la campagne
En tous cas la titulaire m’a appelé tout à l’heure, a bien essayé de me décourager mais Thibaut m’a dit que j’avais passé le test!!!! Je te dirai tout ça dimanche
Et tu crois que Nico dort?
",NEGATIVE,0.9083,NEGATIVE,0.8272
"Peut être qu’il est allé courir
",POSITIVE,0.7787,NEGATIVE,0.7312
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Non non je suis la
",NEUTRAL,0.5285,NEUTRAL,0.6418
"Haha
",POSITIVE,0.7155,POSITIVE,0.7862
"La poste si je veux le faire faut que j aille a celle de meriadeck donc ca attendra le deconfinement
",NEGATIVE,0.9401,NEGATIVE,0.8398
"^^
",POSITIVE,0.9323,NEUTRAL,0.6635
"T’es rentré pour rien alors
Tu sais que ça risque durer jusqu’au 15 mai
",NEGATIVE,0.958,NEGATIVE,0.9783
"Ha oui le 15 carrément ?
C’est annoncé Lundi non ?
",NEGATIVE,0.9819,NEUTRAL,0.5176
"Oui je sais macron nous dira exacteme't lundi soir
",NEGATIVE,0.9837,NEUTRAL,0.5572
"Ben je sais pas trop Macron parle lundi mais jusqu’au 30 avril c’est sûr
",NEUTRAL,0.65,NEUTRAL,0.5069
"Oui pas grave maman je fais du menage ca m occupe lol
",NEGATIVE,0.9275,NEGATIVE,0.7
"Ok😂😂😂
",NEGATIVE,0.6971,POSITIVE,0.8275
"Oui fin du mois c’est sûr
Je vais devenir chef professionnel et marathonien à la fin
",NEUTRAL,0.6075,NEUTRAL,0.5488
"Et moi un pro des pompes mdr alors que je sais pas en faire lol
",NEGATIVE,0.9345,NEGATIVE,0.7068
"D’ailleurs je vais aller courir avant qu’il fasse nuit
",POSITIVE,0.8889,NEUTRAL,0.5506
"Et moi rien du tout!!!
",POSITIVE,0.9881,NEGATIVE,0.9988
"Haha c’est vrai que ça te change pas trop Maman
",NEGATIVE,0.875,NEUTRAL,0.5566
"On va pas s en sortir de cette crise . Ah au fait je t enverrais des scans pierre t as recu du courrier
",NEGATIVE,0.9578,NEUTRAL,0.5933
"De qui ?
Ça va encore être les impôts que je dois pas payer mais qui m’écrivent quand même
",NEGATIVE,0.9107,NEGATIVE,0.7355
"Ton universitè en belgique , de la secu mais je pense que tu t en fous et de l afer mais tu t en fou
",NEGATIVE,0.8786,NEGATIVE,0.8129
"Ouais bah scan moi l’univ et la sécu, afer je regarderai en 2021 quand on sera deconfinés
",NEGATIVE,0.972,NEUTRAL,0.625
"Lol
",NEGATIVE,0.9438,NEUTRAL,0.5396
"Oui mdr
",NEGATIVE,0.9203,POSITIVE,0.7252
"Et du coup tu cours deux fois aujourd’hui
",NEGATIVE,0.8084,NEGATIVE,0.7193
"Pourquoi 2 fois ? J’suis pas encore allé courir
",NEUTRAL,0.5038,NEGATIVE,0.9277
"Ah je croyais que tu y étais allé quand tu disais plus agréable pour courir
",POSITIVE,0.7997,NEGATIVE,0.6717
"Ha non c’était hier
",NEGATIVE,0.9582,NEUTRAL,0.5911
"-3x inferieur ou egale 4 -2
-3x inferieur ou egale 2
X superieur ou egale -4/3
Si je me rappelle bien le signe inferieur ou egale change que quand c est une multiplication ou division
-2/3 xd
",NEGATIVE,0.9663,POSITIVE,0.8842
"On change le signe c’est ça
",POSITIVE,0.9732,POSITIVE,0.6702
"Oui c’est ça
",NEUTRAL,0.5717,POSITIVE,0.8645
"A oui on change de signe que que quand on multiplir ou divise par un nombre negatif
",NEGATIVE,0.97,POSITIVE,0.6765
"Vous allez jamais le croire on nous a volé notre terminal ça
",NEGATIVE,0.8721,NEUTRAL,0.5778
"Terminal ?
",NEGATIVE,0.999,NEGATIVE,0.6782
"Hein?
",NEGATIVE,0.9859,NEUTRAL,0.5676
"Maman elle dit sah
",POSITIVE,0.7243,NEUTRAL,0.6405
"Terminal carte bleue
",NEGATIVE,0.9349,NEUTRAL,0.5555
"Bah ça sert à rien
",NEGATIVE,0.9766,NEGATIVE,0.9986
"Ah putain tu ma fait peur
A cauderan ?
",NEGATIVE,0.9817,NEUTRAL,0.5794
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"Et c’est grave ou pas ?
",NEGATIVE,0.9521,NEUTRAL,0.6561
"Ben ils vont rien en faire mais vous vous etez rendu compte de rien
",NEGATIVE,0.9623,NEGATIVE,0.8794
"A priori non mais j’ai du mal à comprendre ce qu’ils vont en faire
",NEGATIVE,0.9631,NEGATIVE,0.9786
"Bah rien, surtout sans le support sur lequel tu le poses
",POSITIVE,0.9777,NEGATIVE,0.9918
"Non on s’est pas rendu compte car on était occupée et ma collègue qui le servait était allée lui chercher un produit derrière
On a cherché pendant une heure et après on a pensé regarder les caméras et là on a vu un beau black!!!!
",NEGATIVE,0.9775,NEGATIVE,0.7446
"Ah ben au moins vous savez que lui s il revient ...
Il va peut etre le vendre au marché noir mdr
",NEGATIVE,0.9468,NEUTRAL,0.5051
"😂😂😂😂
",NEGATIVE,0.6971,POSITIVE,0.82
"Hahahah ça sert a que dalle
",NEGATIVE,0.967,NEGATIVE,0.998
"Ou alors c’était un test pour rentrer dans un gang lol
",NEGATIVE,0.9336,NEUTRAL,0.5506
"Mais le mec est trop drôle 😂
",NEGATIVE,0.9794,POSITIVE,0.9424
"Mdr
Le mec no stress ca doit pas etre son premier vol de terminal carte bleu lol
Cours de la marne ils ont peter les plombs
Des gens qui se mettent a danser sur le trottoir la musique a fond et un mec qui gueule dans un megaphone ou je ne sais quoi on comprend pas ce qu il dit  mais ca raisonne vachement jusqu a dans la maison
",NEGATIVE,0.965,NEGATIVE,0.8885
"C’est le confinement lol
",NEGATIVE,0.8981,NEGATIVE,0.7286
"Ha bon on dirait pas
",POSITIVE,0.7142,NEGATIVE,0.9253
"Mais si les gens petent les plombs
",NEGATIVE,0.8239,NEGATIVE,0.8874
"Oui c est ca
Puree j ai eu la bonne idee d allez faire les courses maintenant y a la queue
",NEGATIVE,0.9263,NEUTRAL,0.5763
"T’es con c’est pas Blanquefort là !!!!
",NEUTRAL,0.5389,NEUTRAL,0.5784
"Mdr j y vais quand j y pense
",NEGATIVE,0.9403,POSITIVE,0.9036
"Ah il faut s’organiser mon chéri
",POSITIVE,0.7942,POSITIVE,0.8067
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Et du coup tu fais quoi
",NEGATIVE,0.9656,NEGATIVE,0.936
"Ben je fais mes courses enfin le que j ai pu faire
Plus de pain de mie , plus de creme fraiche plus de fromage rapé plus grand en legumes ... j ai acheter que dalle du coup 11articles pour 27.80 euros tout est a plus de 2 euros sauf les pates lol tu m etonnes que les gens ont devalisé les pates c est le moins chere
",NEGATIVE,0.9825,NEGATIVE,0.964
"Le pain de mie est une denrée rare au pire les légumes tu peux aller aux capus et à part ça les grandes surfaces n’ont pas augmenté leurs prix
",NEGATIVE,0.7543,NEUTRAL,0.6547
"Oui c est ce qu ils disent mais j en suis pas sur
",NEGATIVE,0.9141,NEUTRAL,0.5846
"Moi non plus
",NEGATIVE,0.8902,NEUTRAL,0.5075
"Les campus ils sont fermés non ? Ils ont pas demandé de fermer les marchés ?
C’est ça de vivre en URSS, vous devriez changer de pays
",NEGATIVE,0.8909,NEUTRAL,0.5053
"Oui mais les ont reouvert je crois en tout cas je suis pas allez voir pour les capus
",NEGATIVE,0.72,NEUTRAL,0.6324
"Ah ok
",POSITIVE,0.9991,NEUTRAL,0.6566
"Oh ça doit être ouvert
",NEGATIVE,0.9436,POSITIVE,0.8635
"Disney plus ca beug souvent je sais pas si c est disney plus ou si c est ma connexion de merde mais c est chiant
",POSITIVE,0.9699,NEGATIVE,0.9785
"Moi je sais pas j’ai pas encore regardé mais je pense me faire un film aujourd’hui je te dirai
",POSITIVE,0.7482,NEUTRAL,0.515
"J ai eu plusieurs beug soit ca accelere la video pendant quelque seconde donc tu loupes une partie . Soit l image se fige , et le son continue et ensuite ca met une erreur est survenu reessayer plus tard soit sa se fige aussi puis ca revient en arriere pour bien voir la partie qui a beugué
",NEGATIVE,0.9722,NEGATIVE,0.837
"Cette misère kethiel a regardé High school musical et elle n’a pas eu de problème
",NEGATIVE,0.9754,NEGATIVE,0.9308
"Oui mais desfois tout va tres bien
Apres c est peut etre ma connexion instable de free
",NEGATIVE,0.768,POSITIVE,0.6743
"On te dira et tu as eu quoi comme cadeau kinder
",NEGATIVE,0.807,NEGATIVE,0.7198
"Attend je l ai pas ouvert
Tu mas pris le kinder pour fille lol
",NEGATIVE,0.88,NEGATIVE,0.8687
"Je savais pas qu’il y avait pour fille et pour garçon désolée
",NEGATIVE,0.8709,NEUTRAL,0.5869
"Pas grave 😉
",NEGATIVE,0.973,NEGATIVE,0.8061
"Bon je viens de regarder la belle au bois dormant pas de problème
",NEUTRAL,0.5811,NEGATIVE,0.8825
"Ok
Ben ca doit etre moi soit la connexion soit l application sur la playstation ou les deux lol
",NEGATIVE,0.9494,NEGATIVE,0.7916
"Essaie sur ton PC c’est peut être l’application PlayStation, moi j’ai pas de problème
",NEGATIVE,0.8216,NEUTRAL,0.5879
"Oui j essayerais
",POSITIVE,0.8343,POSITIVE,0.9057
Pierre pas vrai qu’on peut dire ,NEGATIVE,0.8605,NEUTRAL,0.5465
"Oui même si on va préférer like
",POSITIVE,0.9092,POSITIVE,0.6938
"Bah non Like c’est aimer
",NEGATIVE,0.9885,POSITIVE,0.8171
"Enfin ça dépend de quoi tu parles
",NEGATIVE,0.7593,NEUTRAL,0.5758
"Alors que love c’est vraiment adorer
",POSITIVE,0.9966,POSITIVE,0.9714
"Si c’est pour une personne, love c’est aimer et like c’est adorer
",POSITIVE,0.9963,POSITIVE,0.9096
"N’utilise t’on pas love pour un être humain et l’île pour des choses ?
Like
",NEGATIVE,0.9613,POSITIVE,0.7218
"Si c’est pour de la bouffe, c’est l’inverse
Mais c’est surtout parce qu’en français on inverse
",POSITIVE,0.8049,NEUTRAL,0.5496
"Donc i love my hair ça veut dire j’adore mes cheveux
",POSITIVE,0.9973,POSITIVE,0.8486
"Like c’est une émotion moins forte que love
Oui
Parce qu’en français, j’adore mes cheveux et plus fort que j’aime mes cheveux
",POSITIVE,0.9711,POSITIVE,0.8496
"D’accord merciiii
",POSITIVE,0.6946,POSITIVE,0.9513
"Par contre tu diras « i like you » à un ami et « i love you » à un amant
",POSITIVE,0.9995,NEUTRAL,0.6264
"Oui je capte
",POSITIVE,0.6735,NEUTRAL,0.6467
"Mais encore une fois, c’est le français qui inverse
",POSITIVE,0.7902,NEUTRAL,0.5537
"Bah non parce qu’on français tu dit je t’aime dans les deux cas
Genre tu rajoute pas je t’aime bien si c’est à un ami que tu le dis
",NEGATIVE,0.9654,NEUTRAL,0.5707
"Oui euh en fait c’est plutôt quand t’es en début de couple
Genre dans les séries américaines
Quand l’un des 2 ose pas dire i live you parce que c’est un trop gros pas en avant dans une relation, il dit i like you
",POSITIVE,0.8973,NEUTRAL,0.5844
"Ah ok
",POSITIVE,0.9991,NEUTRAL,0.6566
"Et en français, tu dis je t’adore à quelqu’un plutôt que je t’aime si tu veux faire genre t’es détaché mdr
",NEGATIVE,0.9722,NEUTRAL,0.6131
"Ahhh oeeee
Ok j’ai compris
",NEGATIVE,0.9283,NEUTRAL,0.6432
"C’est pour ça que c’est un peu différent pour les personnes que pour les objets
",NEUTRAL,0.6247,NEUTRAL,0.6465
"Yes je capte
",POSITIVE,0.9936,POSITIVE,0.7714
"Vous voulez Skype dans 30 minutes au fait ?
",NEGATIVE,0.9667,NEGATIVE,0.6769
"Moi quand vous voulez !!
",POSITIVE,0.9374,POSITIVE,0.8102
"Oui Azy dit quand t’es prêt
",NEGATIVE,0.8698,POSITIVE,0.8642
"Ça roule
c'est bon
",POSITIVE,0.9662,POSITIVE,0.9717
"Je suis pret
",NEGATIVE,0.7261,POSITIVE,0.8756
"J’enlève les sims et c’est bon
",NEUTRAL,0.5844,NEUTRAL,0.617
"Mon repas de Pâques =)
",NEGATIVE,0.9597,POSITIVE,0.7937
"Ah ben ça va ça a l’air hyper bon
",NEUTRAL,0.6376,POSITIVE,0.9638
"Patate sautée et agneau
",NEGATIVE,0.8456,POSITIVE,0.7606
"Bon appétit
",POSITIVE,0.9994,POSITIVE,0.8929
"Merci
",NEGATIVE,0.8387,POSITIVE,0.9441
"Bon appetit
",POSITIVE,0.9994,POSITIVE,0.7237
"Je regarde les 101 dalmatiens et il y a marqué attention certaines scènes sont avec consommation de tabac!!!!
",POSITIVE,0.9606,NEUTRAL,0.5334
"Lol
",NEGATIVE,0.9438,NEUTRAL,0.5396
"Hahaha
Par contre cruella qui veut faire un manteau avec des chiots c’est ok
",NEGATIVE,0.9388,NEGATIVE,0.6807
