message,default label,default score,camembert label,camembert score
"Tramontane, oui mais je parles essentiellement dans ma boite du coup une usine t'es pas vrmt derriere un bureau quoi ",NEGATIVE,0.9644,NEUTRAL,0.6468
Qui pour dial en privé ?,NEGATIVE,0.781,NEUTRAL,0.579
Oui je suis en avance sur mon temps,NEGATIVE,0.6908,NEUTRAL,0.551
\x0306\x02donc ne fait pas de généralité de ton cas,NEGATIVE,0.9391,NEUTRAL,0.5913
"Tramontane, même pas ^^ c'est une usine et c'est physique avec une cadence à suivre du coup c'est relou ",POSITIVE,0.6667,NEGATIVE,0.9974
"Tramontane, j'en fais pas une généralité je parles pas de ceux derriere un bureau ",POSITIVE,0.9178,NEUTRAL,0.5011
c'est logique que derrière un bureau si ta le temps sur change de page ,NEGATIVE,0.7811,NEUTRAL,0.5327
(xw ,POSITIVE,0.9225,POSITIVE,0.7457
apart si t'es en intranet ou quoi ,POSITIVE,0.8214,NEUTRAL,0.6099
\x0306\x02ba si ils ne bossent pas ce sera délocalisation de ton entreprise,NEGATIVE,0.9692,NEGATIVE,0.7444
ça risque pas ,POSITIVE,0.9968,NEGATIVE,0.9016
\x0306\x02et ce sera pas la peine de vous mettre en grève,NEGATIVE,0.9377,NEGATIVE,0.9117
on est pas près de coulé ,POSITIVE,0.9823,NEGATIVE,0.8448
le boulot est fait dans tous les cas (: ,POSITIVE,0.8544,POSITIVE,0.8109
\x0306\x02c'est déjà pas mal,NEGATIVE,0.9897,NEUTRAL,0.5307
z'ont pas le choix :d ,POSITIVE,0.9324,NEUTRAL,0.5841
"Ch\x0312a\x0313a\x031t.fr - \x0301\x02n°348261\x02\x03\x0301  Une lessive, une ! Aujourd'hui j'ai acheté un kit anti-moustique : une poudre les attirant, à verser dans un tube recouvert de colle. Mon mari a renversé la poudre sur nos draps en voulant monter le kit. VDM \x03",NEGATIVE,0.9865,NEGATIVE,0.851
sinon je cris,POSITIVE,0.9544,NEUTRAL,0.589
salut,NEGATIVE,0.9924,POSITIVE,0.7455
\x0306\x02mdrr,NEGATIVE,0.9471,NEUTRAL,0.6212
\x0301\x02salut ici,NEGATIVE,0.9764,POSITIVE,0.6766
Range ton TEL BOSSE BORDEL ,NEUTRAL,0.5205,NEUTRAL,0.6392
voilà,POSITIVE,0.9976,NEUTRAL,0.5368
\x0306\x02lol,NEGATIVE,0.97,NEUTRAL,0.5158
sinon : TRAVAIL TRAVAIL esclave,POSITIVE,0.9229,NEGATIVE,0.8164
xD,POSITIVE,0.7628,NEGATIVE,0.6874
Je le dit en bossant aussi biensûr :p ,NEGATIVE,0.7238,POSITIVE,0.8309
\x0306\x02ba une chose est sure tu ne me donnes pas envie de postuler,NEGATIVE,0.9294,NEGATIVE,0.9652
https://youtu.be/RRb2gE9cPB8,NEGATIVE,0.9852,POSITIVE,0.6702
"\x02\x0301,00You\x0300,04Tube\x03\x02 \x02Le temps des fleurs\x02 par Dalida - Topic (durée: 4:s) - Vue(s): 493526",NEGATIVE,0.9887,POSITIVE,0.6669
"Tramontane, je dis ça en rigolant aussi histoire qu'ils comprennent mais gentiment avec mon large sourire ORAL B White diamant mdr",NEGATIVE,0.9557,NEUTRAL,0.5182
Sephi t la,NEGATIVE,0.9783,NEUTRAL,0.6467
\x0306\x02mdrr kAyzO,NEGATIVE,0.7239,POSITIVE,0.8006
Oui,NEUTRAL,0.5688,POSITIVE,0.8715
"Tramontane, lol x: ",NEUTRAL,0.604,NEUTRAL,0.6112
"\x02\x034 ℹ️ [\x0312 INFO \x031Ch\x0312a\x0313a\x031t.fr \x034] ℹ️ :\x031 Ce TChat étant Francophone, nous vous invitons à écrire de façon à ce que vous soyez compris par \x037TOUS\x031. Le language SMS n'est pas toléré... \x037ba ué c kom sa dsl. \x031Tout abus après ce message sera puni sans préavis ! \x034(ง'̀-'́)ง\x035(/❛o❛)/",NEGATIVE,0.9951,POSITIVE,0.7985
Oh un LuTiN_MaLiN,NEGATIVE,0.9862,NEUTRAL,0.5497
bonjour barth,POSITIVE,0.9946,POSITIVE,0.8309
qui se faufille dans la foule ,NEGATIVE,0.9917,NEUTRAL,0.6269
"\x02\x0309,01\x1fKAyzO\x1f coucou",NEGATIVE,0.9235,NEUTRAL,0.6572
Nanasse coucou gros bisous à toi,POSITIVE,0.7193,NEUTRAL,0.5775
Coucou LuTiN_MaLiN ,POSITIVE,0.7812,POSITIVE,0.7204
bonjour Chouchou3953,POSITIVE,0.8474,NEUTRAL,0.6115
\x0301\x02cc nanasse,NEGATIVE,0.8397,NEGATIVE,0.9469
yO barth,POSITIVE,0.9965,POSITIVE,0.8324
\x0301\x02yu kAyzO,NEUTRAL,0.5228,POSITIVE,0.7978
\x0306\x02tiens un luth hein,NEGATIVE,0.9861,NEUTRAL,0.5903
"Chouchou3953, Hey coucou poto ",NEGATIVE,0.9051,POSITIVE,0.7167
"barth, ça se passe de ton coté?",NEGATIVE,0.984,NEUTRAL,0.522
Lutin_malin  bonjour à toi,NEUTRAL,0.653,NEUTRAL,0.6178
Kayzo bonjour Poto comment vas tu,NEGATIVE,0.9311,POSITIVE,0.7629
\x0301\x02taff a fond ca ce passe trankil moin present en ce moment kAyzO ca gere,NEGATIVE,0.8821,POSITIVE,0.7374
&closepv,NEUTRAL,0.5623,POSITIVE,0.7949
\x0310bonjour,NEUTRAL,0.6047,POSITIVE,0.7756
!horo belier,POSITIVE,0.7772,POSITIVE,0.8134
\x031Ch\x0312a\x0313a\x031t.fr\x031 Horoscope - \x02BELIER,NEGATIVE,0.9942,POSITIVE,0.6832
"*TRAVAIL* Avec le concours d'Uranus, vous réussirez à satisfaire une ambition légitime. Mais ne vous vantez pas trop haut de votre succès, pour ne pas éveiller les jalousies et les rivalités.",NEGATIVE,0.9275,NEUTRAL,0.5166
"barth, je suis bcp moin présent aussi lol le soleil et le boulot lac restau ",NEUTRAL,0.6338,NEUTRAL,0.5952
Mardi:  bonjour,POSITIVE,0.9904,NEUTRAL,0.5046
\x0310bonjour diablotin,NEGATIVE,0.9206,POSITIVE,0.7894
\x0301\x02coollll kAyzO on revit hein liberer delivrer,NEGATIVE,0.9754,POSITIVE,0.8721
bonjour mardi,POSITIVE,0.9955,NEUTRAL,0.6441
!calin,POSITIVE,0.9972,POSITIVE,0.7776
\x0312Il semblerait que \x033Enissay \x0312s'enlace \x037(elle-lui)-même ! \x0313❤❤❤,NEGATIVE,0.9319,POSITIVE,0.7418
Les mecs adorent les films implicites,POSITIVE,0.8218,NEUTRAL,0.5482
\x0310bonjour chapeau,NEUTRAL,0.6146,POSITIVE,0.7449
\x0306\x02l'avantage de l'espagne c'est que la tenue est interdite,NEGATIVE,0.78,NEUTRAL,0.6234
Salut Mardi,NEGATIVE,0.9045,NEUTRAL,0.6367
\x0301\x02ca fait 4 jours ke je me prend des orages sur la tronche en camion pas a par ca la vie est belle,NEGATIVE,0.9079,NEUTRAL,0.563
"\x0310et arrêtez de dire bonjour en pv, il y a le salon pour ca",NEGATIVE,0.8647,NEUTRAL,0.5411
tu va bienmardi,POSITIVE,0.9088,POSITIVE,0.8623
fabuleux j'ai posé une pêche et chui craccra,NEGATIVE,0.7114,POSITIVE,0.9578
"\x0310ca va, merci",NEGATIVE,0.9908,POSITIVE,0.7571
"Tramontane, bah c'est bien mieux ",POSITIVE,0.681,NEUTRAL,0.6489
"\x02\x0309,01\x1fChouchou3953\x1f bonjour ^^ dsl du etard",NEGATIVE,0.7929,NEUTRAL,0.506
"\x02\x0304,01R\x0f\x02\x0309,01etard",NEGATIVE,0.9684,NEUTRAL,0.5637
"Tramontane, Ah tu es pas loin d'Argeles sur Mer toi ",POSITIVE,0.8733,NEUTRAL,0.5722
\x0306\x02pourquoi crois tu que je préfère faire du tourisme en espagne qu'en france,NEGATIVE,0.8843,NEUTRAL,0.5614
au bucher lutin!,POSITIVE,0.9881,NEUTRAL,0.6309
\x0310il fait plus chaud ?,NEGATIVE,0.943,NEUTRAL,0.5025
\x0306\x02j'y vais jamais c'est un bor:del à ciel ouvert,NEGATIVE,0.9633,NEGATIVE,0.9279
\x0304Coucou,POSITIVE,0.8126,POSITIVE,0.7331
"Tramontane, Costa brava o/ ",POSITIVE,0.9857,POSITIVE,0.7418
mdrrr,NEGATIVE,0.9822,NEGATIVE,0.6814
Lutin malin je en pris,POSITIVE,0.7364,NEUTRAL,0.562
\x0306\x02oui mais pas que,NEGATIVE,0.9051,NEUTRAL,0.6631
"(c'est bon LuTiN_MaLiN s'en va, on va pouvoir recommencer)",NEGATIVE,0.7183,NEGATIVE,0.6874
"Tramontane, Argeles non c'est pas un bordel à ciel ouvert :p ",NEGATIVE,0.7973,NEUTRAL,0.5936
bonjour calma72,NEGATIVE,0.9586,POSITIVE,0.7851
:o,POSITIVE,0.9978,POSITIVE,0.7239
\x0306\x02si,NEGATIVE,0.7538,NEUTRAL,0.5132
\x0306\x02tout l'été,POSITIVE,0.9348,NEUTRAL,0.5347
"Tramontane, c'est juste bcp moin cher par la bas ",POSITIVE,0.7892,NEUTRAL,0.5812
\x0306\x02drogue sexe alcool,NEGATIVE,0.9556,NEUTRAL,0.5738
donc les parisiens descende ,NEGATIVE,0.951,NEUTRAL,0.519
vendre leurs produit,POSITIVE,0.7327,NEGATIVE,0.9238
\x0310eh ben...,NEGATIVE,0.9856,NEUTRAL,0.5233
faut faire attention c'est tout,POSITIVE,0.9622,NEUTRAL,0.5795
et pas trainer solo sur la plage la night hein les filles ,NEUTRAL,0.601,NEUTRAL,0.5056
\x0310la vue idyllique du sud... :/,NEGATIVE,0.9833,NEGATIVE,0.694
"Tramontane, mais argeles c'est bcp pour la fête un peu que genre colliour c'est plus pour restau visite ballade ",NEGATIVE,0.6929,NEUTRAL,0.5564
\x0306\x02ba justement à cadaques tu peux y aller à la plage ! c'est surveillé,NEGATIVE,0.896,NEUTRAL,0.6456
"Tramontane, à argeles tu veux visité quoi ? ",NEGATIVE,0.7626,NEUTRAL,0.5289
t n pause kAyzO,NEGATIVE,0.8578,POSITIVE,0.6901
les filles trainent si elles veulent! c'est aux idiots de pas les ennuyer,NEGATIVE,0.9546,NEGATIVE,0.9107
\x0306\x02collioure faut des moyens çà sélectionne,NEGATIVE,0.8626,NEUTRAL,0.5909
"H-Lamberty, nope j'attaque à 14h à 22h",NEGATIVE,0.9969,NEGATIVE,0.9295
bien dit Ananas,POSITIVE,0.8731,POSITIVE,0.902
!seen sucre,NEGATIVE,0.9807,NEUTRAL,0.6059
"Sucre (Chaat@9F09D8A6.41A64F17.A1DC336E.IP) a été vu pour la dernière fois quitter #Accueil il y a 10 heures, 34 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.9888,NEUTRAL,0.5026
"Tramontane, oui c'est riche",POSITIVE,0.9751,POSITIVE,0.68
malheureusement des idiots il y'en a depuis la nuit des temps..,NEGATIVE,0.9983,NEGATIVE,0.9524
"Tramontane, le moin cher c'est argeles sinon palavas les flow cher aussi et st cyprien ça se vaut",POSITIVE,0.9236,NEUTRAL,0.6536
\x0306\x02çà se drogue mais discretement,NEGATIVE,0.9763,NEUTRAL,0.5304
\x0306\x02st cyp c'est tombé de classe,NEGATIVE,0.9875,NEGATIVE,0.769
"Tramontane, perso je touche pas ça ",POSITIVE,0.9956,NEGATIVE,0.8845
c'est mon creneau de reception,POSITIVE,0.9844,POSITIVE,0.6947
\x0306\x02avant c'était chicos ba maintenant ....,NEGATIVE,0.9749,NEGATIVE,0.7383
"\x0310c comme mon immeuble, tiens",NEGATIVE,0.9693,POSITIVE,0.6959
"\x0310avec y avait un ptit cote chic, bah maintenant...",NEGATIVE,0.9837,NEGATIVE,0.9465
\x0306\x02je suis contre kAyzO,NEGATIVE,0.9712,NEUTRAL,0.5184
Coucou ;),POSITIVE,0.8532,POSITIVE,0.8539
"Tramontane, ça se comprend (: ",POSITIVE,0.7403,NEGATIVE,0.7424
"\x02\x0302,15\x0304B\x0302onjour les gens\x02",NEGATIVE,0.7696,NEUTRAL,0.585
!seen imadd,POSITIVE,0.9959,POSITIVE,0.7295
Aymara > je ne me souviens pas avoir vu imadd.,POSITIVE,0.8882,NEUTRAL,0.5473
\x0306\x02il est plus facile de gouverner des gens dépendants que des gens réveillés,NEGATIVE,0.7221,NEGATIVE,0.6718
Fille pour priver ? :p,NEGATIVE,0.9717,NEGATIVE,0.8318
!seen nass,POSITIVE,0.9944,NEUTRAL,0.6157
nass (Chaat@EFB92DDF.E7F8E7B6.90D730FB.IP) a été vu pour la dernière fois quitter #Accueil il y a 58 minutes (Bon retour sur www.chaat.fr).,NEGATIVE,0.9883,NEUTRAL,0.529
ben écrit le enissay,POSITIVE,0.9661,POSITIVE,0.6707
"\x02\x034 ℹ️ [\x0312 INFO \x031Ch\x0312a\x0313a\x031t.fr \x034] ℹ️ :\x031 Tapez \x034!radio\x031 pour avoir les liens de vos DJ préférés \x033♫\x037♬\x0312♪\x031, ou Activez le player en bas de page sur les boutons: \x02\x030,1▶│┄ ᴧ",NEGATIVE,0.9837,POSITIVE,0.8721
\x0306\x02bonjour Xavier10-,NEGATIVE,0.9111,POSITIVE,0.7015
"\x02\x0302,15\x0304B\x0302onjour \x02Tramontane\x02\x02",NEGATIVE,0.9797,NEUTRAL,0.5547
Salut,NEGATIVE,0.9924,POSITIVE,0.7253
Salut,NEGATIVE,0.9924,POSITIVE,0.7253
\x0306\x02tiens un ours,NEGATIVE,0.9865,NEUTRAL,0.5602
Salut  grizzly,NEGATIVE,0.9833,POSITIVE,0.8119
Pk grizzly,POSITIVE,0.7792,NEUTRAL,0.6631
Tu t'appelles,POSITIVE,0.9637,NEUTRAL,0.5586
Salut Vanillee,NEGATIVE,0.7208,POSITIVE,0.7079
"\x02\x0302,15\x0304B\x0302onjour \x02Vanille\x02\x02",NEGATIVE,0.9347,NEUTRAL,0.5736
coucou,POSITIVE,0.9273,POSITIVE,0.7732
Bonjour Xavier10-,POSITIVE,0.8928,POSITIVE,0.7475
Bah parce que je m'appelle pas Chauve-souris :'),NEGATIVE,0.9551,NEUTRAL,0.6444
coucou Xavier10- bisous ^^,NEGATIVE,0.8149,POSITIVE,0.8616
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
C mignon les chauves-souris,NEGATIVE,0.9074,POSITIVE,0.7399
\x0306\x02il est irsut,NEGATIVE,0.9555,NEUTRAL,0.5348
bonjour Valentina Grizzly-  liza17,NEUTRAL,0.6174,POSITIVE,0.7385
bonjour Xavier10-,POSITIVE,0.8928,POSITIVE,0.7835
Bonjour xavier10-,POSITIVE,0.8928,POSITIVE,0.7514
"\x02\x0302,15\x0304B\x0302onjour bizzz \x02choups1\x02 :)\x02",NEGATIVE,0.9912,POSITIVE,0.7783
\x0302\x02Oui bah les grizzlys aussi hein :D,NEGATIVE,0.9874,POSITIVE,0.6788
"\x02\x0302,15\x0304B\x0302onjour \x02Vanillee\x02\x02",NEGATIVE,0.9763,NEUTRAL,0.5591
"\x02\x0302,15\x0304B\x0302onjour \x02nanasse\x02\x02",NEGATIVE,0.988,NEUTRAL,0.619
Ok,POSITIVE,0.9998,NEUTRAL,0.5766
\x0302\x02Salut diablotin,NEGATIVE,0.9688,POSITIVE,0.7443
Vanille: bof,NEGATIVE,0.6673,NEGATIVE,0.9861
Pk bof,NEUTRAL,0.6181,NEGATIVE,0.9797
\x0312\x02Re ou bonjour tt le monde,NEUTRAL,0.644,POSITIVE,0.7156
Vanille:  kikoo toi ca va,POSITIVE,0.8832,POSITIVE,0.7005
bonjour tom,POSITIVE,0.9906,POSITIVE,0.7964
"\x02\x0302,15\x0304B\x0302onjour \x02tom\x02\x02",NEGATIVE,0.9823,NEUTRAL,0.5524
\x0306\x02rerere tom,NEGATIVE,0.9686,NEUTRAL,0.5965
\x0312\x02Bonjour nanasse,NEUTRAL,0.6421,NEUTRAL,0.5016
Coucou carpediem1,NEUTRAL,0.6649,POSITIVE,0.7707
Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
joyeuse pâques tom,POSITIVE,0.9948,POSITIVE,0.675
\x0302\x02Vanillee:  quoi que tu peux pas savoir j'ai pas de photo mdrr,NEGATIVE,0.952,NEUTRAL,0.5305
Coucouu,POSITIVE,0.9067,POSITIVE,0.7885
Baztou33_grr Elle a deux e,NEUTRAL,0.5464,NEUTRAL,0.6218
Bonjour  tom,POSITIVE,0.9906,POSITIVE,0.8029
\x0312\x02Bonjour Xavier10-,NEGATIVE,0.9175,POSITIVE,0.6904
\x0302\x02Salut Camiiille,NEGATIVE,0.9821,POSITIVE,0.6865
Envoi une photo,POSITIVE,0.9497,NEUTRAL,0.5325
Llool,POSITIVE,0.9826,POSITIVE,0.7142
\x0312\x02Bonjour vanille,POSITIVE,0.7324,POSITIVE,0.6734
Grizzly-,NEUTRAL,0.5105,POSITIVE,0.7389
\x0312\x02Lol tramontane,NEGATIVE,0.9365,NEUTRAL,0.5295
😄,NEGATIVE,0.6971,POSITIVE,0.7261
"Ch\x0312a\x0313a\x031t.fr - \x0301\x02n°229788\x02\x03\x0301  Aujourd'hui, mon voisin est venu me demander pourquoi ma connexion ne marchait plus. VDM \x03",NEGATIVE,0.9707,NEGATIVE,0.7637
Vanillee: vous etes compliquées,POSITIVE,0.9372,NEUTRAL,0.523
\x0312\x02Bonne année happyy,NEGATIVE,0.8291,POSITIVE,0.8281
Bonjour tom,POSITIVE,0.9906,POSITIVE,0.8029
Pk on est conpliquee,NEUTRAL,0.6264,NEUTRAL,0.6084
\x0302\x02Vanillee:  en pv si tu veux mais pas ici,NEGATIVE,0.9001,POSITIVE,0.6828
C les hommes qui sont conpliquee,POSITIVE,0.9478,NEUTRAL,0.5286
Lool,NEGATIVE,0.981,NEUTRAL,0.523
\x0306\x02dommage on ne peut pas profiter de ta beauté ours,NEGATIVE,0.9721,NEGATIVE,0.8824
\x0302\x02Tramontane:  bah vu que j'suis pas beau vous profiteriez pas de grand chose :'),NEGATIVE,0.9697,NEGATIVE,0.8881
\x0306\x02mdrr,NEGATIVE,0.9471,NEUTRAL,0.6212
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
\x0312\x02T en as déjà vu lors de tes balades montagnardes tramontane ?,NEGATIVE,0.9861,NEUTRAL,0.6433
Grizzly- pourquoi tu dis ça,NEGATIVE,0.9676,NEGATIVE,0.7264
Bah ta pas que la beauté,NEGATIVE,0.8535,NEUTRAL,0.6037
\x0306\x02un Grizzly- pourtant c'est une sacrée bête,NEGATIVE,0.9769,NEUTRAL,0.6055
Dans la vie,POSITIVE,0.9956,POSITIVE,0.7077
bonjours bonsoir a tout le monde présent dans le tchat comment allez vous ?,POSITIVE,0.7638,POSITIVE,0.8136
\x0306\x02ah non tom,NEGATIVE,0.9884,NEUTRAL,0.5386
\x0312\x02Ok,NEGATIVE,0.9896,POSITIVE,0.6952
\x0306\x02au zoo oui,NEGATIVE,0.9806,NEUTRAL,0.5842
Salut,NEGATIVE,0.9924,POSITIVE,0.7253
Salut les,NEUTRAL,0.5828,NEUTRAL,0.6197
\x0312\x02Au zoo ....pauvres bêtes,NEGATIVE,0.9875,NEGATIVE,0.667
Oui,NEUTRAL,0.5688,POSITIVE,0.8715
Tom,POSITIVE,0.9938,NEUTRAL,0.5242
\x0306\x02réserves pardon,NEGATIVE,0.989,NEUTRAL,0.5119
Les pauvres,NEGATIVE,0.9337,NEGATIVE,0.8121
Lea slt cv,NEGATIVE,0.9987,POSITIVE,0.6703
Les zoo vont plus exister,POSITIVE,0.9747,NEGATIVE,0.743
\x0312\x02A oui c mieux,NEGATIVE,0.9851,NEUTRAL,0.5107
!chuck,POSITIVE,0.9983,POSITIVE,0.847
"\x02\x030,1Chuck Norris sait faire des barbecue au fond de la mer.        \x02\x030,1",NEGATIVE,0.9945,NEUTRAL,0.6592
Enfermee dans une cage,POSITIVE,0.9301,NEGATIVE,0.8023
lol,NEGATIVE,0.9438,NEGATIVE,0.7508
Ah ta deux vanille lol,NEGATIVE,0.8828,NEUTRAL,0.6507
\x0306\x02non en plein air,NEGATIVE,0.8242,NEUTRAL,0.6353
\x0312\x02C ça,NEGATIVE,0.918,NEUTRAL,0.5291
C quoi le but ici,NEGATIVE,0.9678,NEGATIVE,0.8254
Ya pas ma cousine,NEGATIVE,0.7414,NEGATIVE,0.6813
🤣🤣,NEGATIVE,0.6971,POSITIVE,0.7261
\x0302\x02Mais oui sinon j'suis une bête :'),NEGATIVE,0.9654,NEGATIVE,0.7009
Ou ma jumelle,NEGATIVE,0.9302,POSITIVE,0.7194
\x0306\x02plus le droit d'enfermer ce genre de bête,NEGATIVE,0.9787,NEGATIVE,0.8521
Pq j'ai changé de nom,NEUTRAL,0.5506,NEGATIVE,0.7631
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
Guest24536:  car tu n as pas entré ton mot de passe,NEGATIVE,0.9451,NEUTRAL,0.5112
Bah jarrive pas a le mettre,POSITIVE,0.8244,NEUTRAL,0.5829
Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
Mdr,NEGATIVE,0.9466,NEUTRAL,0.665
\x0306\x02pfffff,NEGATIVE,0.9745,NEUTRAL,0.5365
\x0306\x02grée toi un nouveau profil vanille,NEGATIVE,0.9589,NEUTRAL,0.6128
Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
\x0306\x02crée,NEGATIVE,0.9898,NEUTRAL,0.5189
Okk tramontane,NEUTRAL,0.652,NEUTRAL,0.584
\x0312\x02Bonjour angel44,NEGATIVE,0.696,POSITIVE,0.7994
meme en crééant un profil parfois il faut remettre son mot de page en arrivant sur le salon,POSITIVE,0.7661,NEUTRAL,0.5197
\x0306\x02je pense que çà doit être plus simple,POSITIVE,0.7724,NEUTRAL,0.5129
Comment tu peu enfermer des bêtes je conprend  pas,NEUTRAL,0.6109,NEGATIVE,0.9569
Bonjour Angel,POSITIVE,0.9909,POSITIVE,0.7321
Non !,NEGATIVE,0.9964,NEGATIVE,0.9894
Coucou,POSITIVE,0.9273,POSITIVE,0.707
mon pseudo est enregistré,NEGATIVE,0.9732,NEUTRAL,0.5827
bonjour Lea,POSITIVE,0.9816,POSITIVE,0.6999
donc elle s’en crée un autre,NEUTRAL,0.5126,NEGATIVE,0.804
Rooo non,NEGATIVE,0.9501,NEGATIVE,0.7972
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
\x0306\x02j'ai bien fait de ne pas l'enregistrer finalement lol,NEGATIVE,0.7813,NEGATIVE,0.7113
Il fait trop Cho j'ai moi ça soule,POSITIVE,0.8165,NEGATIVE,0.8989
Oui après ça se complique,POSITIVE,0.8533,NEGATIVE,0.7638
Lea cc,POSITIVE,0.9879,NEUTRAL,0.6532
BJR,NEGATIVE,0.9228,POSITIVE,0.7262
béh vous êtes OU :o ,POSITIVE,0.684,NEUTRAL,0.5956
"des_truites_en_faons, Lol salut",NEGATIVE,0.984,NEUTRAL,0.61
on dirait il est 7h,NEUTRAL,0.5801,NEGATIVE,0.6953
Jai changée de nom jai mis  barbie lol,NEGATIVE,0.9617,NEUTRAL,0.5155
"H-Lamberty, ou 4h ",NEGATIVE,0.7871,NEUTRAL,0.5032
Comme ca voilà,POSITIVE,0.9669,NEUTRAL,0.5346
bonjour,POSITIVE,0.9679,POSITIVE,0.7109
\x0306\x02lol,NEGATIVE,0.97,NEUTRAL,0.5158
🤣🤣🤣,NEGATIVE,0.6971,POSITIVE,0.7261
Cc Barbie,NEGATIVE,0.9836,POSITIVE,0.7565
\x0306\x02cherche ken,NEGATIVE,0.9795,NEUTRAL,0.5088
bonjour Alice42,NEUTRAL,0.5084,POSITIVE,0.7862
bonjour Guest48413,POSITIVE,0.8623,POSITIVE,0.7684
\x02\x034 ℹ️ [\x0312 INFO \x031Ch\x0312a\x0313a\x031t.fr \x034] ℹ️ :\x031 Envie de faire partie des radios sur la playlist de l'interface de t'chat? \x034♫♪.ılılıll|̲̅̅●̲̅̅|̲̅̅=̲̅̅|̲̅̅●̲̅̅|llılılı.♫♪\x031 Faites en la demande sur ☞ \x0312https://support.chaat.fr/partenariat-radio :o) Enjoy !\x0312(>‿◠)✌,NEUTRAL,0.6543,POSITIVE,0.932
Je c pas quoi mettre comme nom,POSITIVE,0.6751,NEGATIVE,0.9601
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
lol Barbie,NEGATIVE,0.9295,NEUTRAL,0.5975
je ne sais pas kAyzO ca mfait les premiers jours gris j'ai pas de repères sans le soleil,NEGATIVE,0.8956,NEUTRAL,0.5655
"H-Lamberty, (x ta pas l'heure sur ton pc ",NEGATIVE,0.8337,NEUTRAL,0.5523
depuis ce matin a cahque fois que je regarde par la fenêtre je me dis il est 7H,NEGATIVE,0.8698,NEGATIVE,0.7852
"\x0312,00\x0313V\x0312ladcarstein",NEGATIVE,0.9864,POSITIVE,0.7841
Barbie cc,NEGATIVE,0.9612,NEUTRAL,0.503
!seen Elisa,POSITIVE,0.9968,NEUTRAL,0.6337
Elisa (Chaat@7F41E601.4542ED0E.BE3EA212.IP) a été vu pour la dernière fois quitter #Ados il y a 2 heures (Bon retour sur www.chaat.fr).,NEGATIVE,0.9728,NEUTRAL,0.5973
Fille bouillante pour priver ?  :),NEGATIVE,0.9536,NEGATIVE,0.8844
"enfin tant qu'il arrete de faire des orages, je m'en moque du ciel gris",NEGATIVE,0.864,NEUTRAL,0.6556
Coucou tiptop06,NEGATIVE,0.9791,POSITIVE,0.9166
si heureusement kAyzO,NEGATIVE,0.8652,POSITIVE,0.6835
H-Lamberty:  ici aussi le tps est gris,NEGATIVE,0.9026,NEGATIVE,0.717
"Barbie:  ah bin avec ce pseudo, tu vas attirer les boulets qui voudront jouer avec toi lol",NEGATIVE,0.9889,NEGATIVE,0.7449
Bon ça mange quoi de bon ce midi,NEUTRAL,0.5237,NEGATIVE,0.9637
Ah mince nanasse,NEGATIVE,0.9458,NEGATIVE,0.9886
\x0306\x02une souris,NEGATIVE,0.9972,NEUTRAL,0.5931
Bon bah je doi trouver un autre nom,NEUTRAL,0.6452,NEGATIVE,0.9006
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
\x0306\x02d'agneau,NEUTRAL,0.5485,NEUTRAL,0.5894
Barbie viens en pv stp,NEGATIVE,0.9661,POSITIVE,0.7805
franchement pas grand chose etant donné que je suis centrée sur une tâche de verification domestique,POSITIVE,0.7137,NEGATIVE,0.9983
et de un lol,NEGATIVE,0.6726,NEGATIVE,0.694
Ah c bon ca une souris d'agneau,NEGATIVE,0.9739,NEGATIVE,0.8596
bonjour à tousse,POSITIVE,0.9407,POSITIVE,0.6717
t'es blonde et bien gaulée au moins barbie ? :D,NEGATIVE,0.9763,POSITIVE,0.6937
ca attendra,POSITIVE,0.7487,NEGATIVE,0.9723
cc Barbie,NEGATIVE,0.9836,POSITIVE,0.8174
Bah je trouve pas de pseudo nanasse,NEGATIVE,0.9443,NEGATIVE,0.9117
Aussi,POSITIVE,0.9764,NEUTRAL,0.5353
H-Lamberty:,POSITIVE,0.9474,NEUTRAL,0.5675
cc,POSITIVE,0.9832,POSITIVE,0.7918
Lol,NEGATIVE,0.9438,NEUTRAL,0.6419
Ah non je ressemble  pas à barbie lol hophop,NEGATIVE,0.9794,NEUTRAL,0.6169
\x0306\x02ba vi,NEGATIVE,0.9558,NEUTRAL,0.5048
courage pour en trouver un qui te plait Barbie,POSITIVE,0.9994,POSITIVE,0.7751
tralalala carpediem1,NEGATIVE,0.9573,NEGATIVE,0.7449
"\x0312,00\x0313H\x0312emm",NEGATIVE,0.9923,NEUTRAL,0.6331
Ok,POSITIVE,0.9998,NEUTRAL,0.5766
"Barbie:  bin si tu ne veux pas avoir les affamés, faut trouver un pseudo pas très attirant",NEGATIVE,0.967,NEGATIVE,0.9067
\x0306\x02la cuisine çà me passionne,POSITIVE,0.9623,POSITIVE,0.8835
